Epoch,Loss_Weight_PerReward,Loss_Weight_MeanReward,Train_Loss,Train_PerReward_Loss,Train_MeanReward_Loss,Train_LR,Val_Loss,Val_PerReward_Loss,Val_MeanReward_Loss
1,0.3,0.7,123935.1897405031,212328.94519836412,86052.14900081985,0.001,97779.48907672965,177801.8083084947,63484.207403779365
2,0.46153846153846156,0.5384615384615385,111703.93960836003,171277.2949087762,60641.059410948124,0.001,114978.88057426746,175739.37468121105,62898.452481812295
