Epoch,Loss_Weight_L1,Loss_Weight_SmoothL1,Loss_Weight_L2,Train_Loss,Train_L1_Loss,Train_SmoothL1_Loss,Train_L2_Loss,Train_LR,Val_Loss,Val_L1_Loss,Val_SmoothL1_Loss,Val_L2_Loss
1,tensor(0.),tensor(1.),tensor(0.),198.19443148462642,236.25548034348512,198.19443148462642,242591.6619073276,0.001,124.30646699520167,157.2549153125932,124.30646699520167,174459.45587669336
