Epoch,Criterion_Weight_Raw,Criterion_Weight_Reduced,Train_Autoencoder_TotalDatapoints,Train_Encoder_Loss,Train_Autoencoder_Loss,Train_Autoencoder_Total_Criterion,Train_Autoencoder_Raw_Criterion,Train_Autoencoder_Reduced_Criterion,Train_Autoencoder_Valid,Train_Autoencoder_Accuracy,Train_Autoencoder_Perfects,Train_Encoder_LR,Train_Autoencoder_LR,Val_Autoencoder_TotalDatapoints,Val_Encoder_Loss,Val_Autoencoder_Loss,Val_Autoencoder_Total_Criterion,Val_Autoencoder_Raw_Criterion,Val_Autoencoder_Reduced_Criterion,Val_Autoencoder_Valid,Val_Autoencoder_Accuracy,Val_Autoencoder_Perfects,Example,AutoencodedExample
11,0.3739763293678318,0.6260236706321682,180224,0.0,0.16995176777709275,0.16995176777709275,0.45334417931735516,0.0006577637157079153,0.0,0.8249282836914062,0.0009765625,0.001,0.001,16384,0.0,0.4057435236754827,0.15320530606686933,0.40889231639448553,0.00046205676960653363,0.0,0.8408718109130859,0.0015869140625,{1.0}>{-14.0}+{4.0}+{5.0}-{1.0}<{11.0}-{3.0}-{-8.0}+job_remaining_number_of_operations*machine_current_breakdown_rate<job_remaining_number_of_operations<job_remaining_number_of_operations*pair_expected_processing_time<{-7.0}*{10.0}<{-7.0}EOS,{-11.0}>{-14.0}+{4.0}+{5.0}-{1.0}<{11.0}-{9.0}-{8.0}+job_remaining_number_of_operations*machine_current_breakdown_rate<job_remaining_number_of_operations<job_remaining_number_of_operations*pair_expected_processing_time<{-7.0}*{2.0}<{7.0}EOS
12,0.9840133322519863,0.015986667748013716,196608,0.0,0.43145979481050745,0.43145979481050745,0.4384626866085455,0.0004169407145582227,0.0,0.8300037384033203,0.00189208984375,0.001,0.001,16384,0.0,0.47644868632778525,0.46883671620821726,0.47644868632778525,0.0003037986282379279,0.0,0.8160362243652344,0.000732421875,{-7.0}*{-11.0}-{6.0}+{5.0}<{-10.0}/machine_cooldown*machine_capacity-{-6.0}*job_relative_deadline-{12.0}+{-2.0}+{-2.0}>{-4.0}*{-8.0}<{8.0}+{12.0}EOS,{15.0}*{6.0}-{6.0}+{-4.0}+{-10.0}/machine_cooldown*machine_capacity-{-10.0}*machine_capacity-{-5.0}+{-2.0}+{6.0}>{-4.0}*{-8.0}<{8.0}+{2.0}EOS
13,1.0,0.0,212992,0.0,0.4115005924832076,0.4115005924832076,0.4115005924832076,0.00028527603274142166,0.0,0.8374557495117188,0.0018310546875,0.001,0.001,16384,0.0,0.3638072775211185,0.3638072775211185,0.3638072775211185,0.00022621303475034438,0.0,0.8549747467041016,0.00335693359375,{2.0}*{14.0}+{2.0}*{5.0}+{14.0}>{-9.0}-{-5.0}<{-5.0}-job_remaining_number_of_operations/{-2.0}-pair_expected_processing_time<{-2.0}+{8.0}<{-7.0}<{2.0}<machine_current_breakdown_rateEOS,{2.0}*{14.0}+{2.0}*{5.0}+{7.0}>{-9.0}-{5.0}<{-5.0}-job_remaining_number_of_operations/{-2.0}>pair_expected_processing_time<{-2.0}+{8.0}<{-7.0}<{2.0}<machine_current_breakdown_rateEOS
14,1.0,0.0,229376,0.0,0.31470957217970863,0.31470957217970863,0.31470957217970863,0.0001995938814047804,0.0,0.8719978332519531,0.00799560546875,0.001,0.001,16384,0.0,0.2630211945506744,0.2630211945506744,0.2630211945506744,0.0001609211712434444,0.0,0.8935604095458984,0.01898193359375,pair_number_of_alternative_machines<{5.0}+machine_replacement_cooldown-job_lateness_penalty<job_earliness_penalty<{-3.0}>job_relative_deadline-{12.0}>job_remaining_number_of_operations>{-11.0}/{-6.0}/job_remaining_work_to_complete-{-15.0}<job_relative_deadline/job_remaining_number_of_operations<{10.0}EOS,machine_current_breakdown_rate<{5.0}+machine_replacement_cooldown-pair_expected_work_power<job_earliness_penalty<job_lateness_penalty>job_relative_deadline-{12.0}>job_remaining_number_of_operations>{-11.0}/{-6.0}/job_remaining_work_to_complete-{-10.0}+job_relative_deadline/job_remaining_number_of_operations<{10.0}EOS
15,1.0,0.0,245760,0.0,0.23597015970153734,0.23597015970153734,0.23597015970153734,0.00014521954074098176,0.0,0.9035205841064453,0.036376953125,0.001,0.001,16384,0.0,0.19270536804106086,0.19270536804106086,0.19270536804106086,0.00012925304355349,0.0,0.9220638275146484,0.05877685546875,{2.0}-machine_replacement_cooldown<{-9.0}+{12.0}<pair_expected_processing_time<{-6.0}+{-5.0}+{-4.0}<{-11.0}>{9.0}>{6.0}/{9.0}*{-7.0}*{-14.0}>{4.0}<operation_cooldownEOS,job_relative_deadline-machine_replacement_cooldown<{-9.0}+{12.0}<pair_expected_processing_time<{-6.0}+{-5.0}+{-4.0}<{-11.0}>{9.0}>{6.0}/{9.0}*{0.0}*{-14.0}>{4.0}<operation_cooldownEOS
16,1.0,0.0,262144,0.0,0.18748772123944946,0.18748772123944946,0.18748772123944946,0.00011065494493323058,0.0,0.9231929779052734,0.0743408203125,0.001,0.001,16384,0.0,0.14839588353061117,0.14839588353061117,0.14839588353061117,0.00010078364155674535,0.0,0.9395751953125,0.1226806640625,{12.0}*{9.0}*{-5.0}/{0.0}+{-4.0}>{-1.0}>{-13.0}-{9.0}-pair_expected_processing_time<{-9.0}+{-6.0}+{2.0}+{-15.0}>{-12.0}*pair_number_of_alternative_machines-{-2.0}EOS,{12.0}*{9.0}*{-5.0}/{0.0}+{-4.0}>{-1.0}>{-13.0}-{10.0}-pair_expected_processing_time<{-9.0}+{-6.0}+{2.0}+{-15.0}>{-12.0}*pair_number_of_alternative_machines-{-2.0}EOS
17,1.0,0.0,278528,0.0,0.1494594162213616,0.1494594162213616,0.1494594162213616,8.710507526643596e-05,0.0,0.9387340545654297,0.13751220703125,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.07079780602362007,0.07079780602362007,0.07079780602362007,6.883392612166972e-05,0.0,0.9720439910888672,0.39581298828125,{-12.0}>{-10.0}+warehouse_utilization_rate*pair_number_of_alternative_operations/{0.0}>{4.0}+{-9.0}>{1.0}+job_remaining_number_of_operations/{-7.0}-{-15.0}+{-14.0}>{11.0}/{-2.0}*{-9.0}+{-3.0}EOS,{-12.0}>{-10.0}+warehouse_utilization_rate*pair_number_of_alternative_operations/{0.0}>{4.0}+{-9.0}>{1.0}+job_remaining_number_of_operations/{-7.0}-{-15.0}+{-14.0}>{11.0}/{-2.0}*machine_replacement_cooldown+{-3.0}EOS
18,1.0,0.0,294912,0.0,0.09629678275086917,0.09629678275086917,0.09629678275086917,6.843588278115931e-05,0.0,0.9615364074707031,0.2789306640625,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.05004231368366163,0.05004231368366163,0.05004231368366163,5.475055272086138e-05,0.0,0.9811916351318359,0.5400390625,pair_expected_work_power*{7.0}+{4.0}*machine_current_breakdown_rate<pair_expected_work_power+{7.0}*operation_work_required>{-7.0}*{6.0}*pair_expected_work_power-{-13.0}<{-4.0}/{-6.0}-{-8.0}/{-7.0}>{3.0}EOS,pair_expected_work_power*{7.0}+{4.0}*machine_current_breakdown_rate<pair_expected_work_power+{7.0}*operation_work_required>machine_capacity*{6.0}*pair_expected_work_power-{-13.0}<{-4.0}/{-6.0}-{-8.0}/machine_replacement_cooldown>{3.0}EOS
19,1.0,0.0,311296,0.0,0.07789711654186249,0.07789711654186249,0.07789711654186249,5.751821062460749e-05,0.0,0.9697456359863281,0.366455078125,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.04144868505682098,0.04144868505682098,0.04144868505682098,4.8179378310919674e-05,0.0,0.9849681854248047,0.61273193359375,{-13.0}<{0.0}*{-7.0}+{-1.0}-pair_expected_processing_time/{-14.0}>{-14.0}>{14.0}*{6.0}*{1.0}<{-13.0}>job_relative_deadline/{10.0}>pair_number_of_alternative_operations*operation_windup-job_remaining_work_to_completeEOS,{-13.0}<{0.0}*{-7.0}+{9.0}-pair_expected_processing_time/{-14.0}>{-14.0}>{14.0}*{6.0}*{1.0}<{-13.0}>job_relative_deadline/{10.0}>pair_number_of_alternative_operations*operation_windup-job_remaining_work_to_completeEOS
20,1.0,0.0,327680,0.0,0.06867939524818212,0.06867939524818212,0.06867939524818212,5.170783271069013e-05,0.0,0.9738407135009766,0.42218017578125,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.03725293518800754,0.03725293518800754,0.03725293518800754,4.4581725177295084e-05,0.0,0.987152099609375,0.662109375,{-8.0}<{4.0}+{-12.0}-{11.0}-{13.0}+{-4.0}<pair_number_of_alternative_machines/{-9.0}+{13.0}<{-11.0}*{5.0}/{-10.0}-{13.0}<{9.0}-{11.0}*{-7.0}EOS,{-8.0}<{4.0}+{-12.0}-{11.0}-{13.0}+{-4.0}<pair_number_of_alternative_machines/{-9.0}+{13.0}<{-11.0}*{5.0}/{-10.0}-{13.0}<{9.0}-{11.0}*{1.0}EOS
21,1.0,0.0,344064,0.0,0.06411738056340255,0.06411738056340255,0.06411738056340255,4.791449950403148e-05,0.0,0.9761161804199219,0.45843505859375,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.03502858590945834,0.03502858590945834,0.03502858590945834,4.1059609671378894e-05,0.0,0.9881496429443359,0.6822509765625,machine_replacement_cooldown-{-1.0}<{-9.0}/{-10.0}-{-4.0}-operation_work_required*{13.0}>{-4.0}<{8.0}>{10.0}*pair_number_of_alternative_machines*{9.0}*{14.0}<{5.0}<{-12.0}*{-10.0}EOS,machine_replacement_cooldown-{-1.0}<{-9.0}/{-10.0}-{-4.0}-operation_work_required*{13.0}>{-4.0}<{8.0}>{10.0}*pair_number_of_alternative_machines*{9.0}*{14.0}<{5.0}<{-12.0}*{-10.0}EOS
22,1.0,0.0,360448,0.0,0.06095804614597,0.06095804614597,0.06095804614597,4.452387526043822e-05,0.0,0.9776554107666016,0.484619140625,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.03309528924728511,0.03309528924728511,0.03309528924728511,3.807620493034847e-05,0.0,0.9891414642333984,0.70843505859375,{-14.0}>{-15.0}-{6.0}-{4.0}*{-11.0}*job_remaining_number_of_operations>{-6.0}>{6.0}*machine_replacement_cooldown+{-9.0}/{2.0}-pair_expected_processing_time/{14.0}<{-1.0}<operation_windup<job_lateness_penaltyEOS,{-14.0}>{-15.0}-{6.0}-{4.0}*{-11.0}*job_remaining_number_of_operations>{-6.0}>{6.0}*machine_replacement_cooldown+{-9.0}/{2.0}-pair_expected_processing_time/{14.0}<{-1.0}<operation_windup<job_lateness_penaltyEOS
23,1.0,0.0,376832,0.0,0.05836954363621771,0.05836954363621771,0.05836954363621771,4.110703579840447e-05,0.0,0.9788303375244141,0.5,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.031978429047740065,0.031978429047740065,0.031978429047740065,3.550831546306199e-05,0.0,0.9897384643554688,0.719482421875,pair_number_of_alternative_operations*{0.0}*job_relative_deadline-{8.0}*job_relative_deadline*{-6.0}-{13.0}-{-5.0}>{9.0}*pair_number_of_alternative_operations-{-3.0}*{0.0}+{1.0}-{5.0}*{7.0}>{6.0}EOS,pair_number_of_alternative_operations*{0.0}*job_relative_deadline-{8.0}*job_relative_deadline*{-6.0}-{13.0}-{-5.0}>{9.0}*pair_number_of_alternative_operations-{-3.0}*{0.0}+{1.0}-{5.0}*{7.0}>{6.0}EOS
24,1.0,0.0,393216,0.0,0.05747273766610306,0.05747273766610306,0.05747273766610306,3.80977001697147e-05,0.0,0.9794998168945312,0.5157470703125,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.032140873416210525,0.032140873416210525,0.032140873416210525,3.3066520856550596e-05,0.0,0.9899082183837891,0.7237548828125,{2.0}-pair_number_of_alternative_machines-warehouse_utilization_rate<{1.0}>{13.0}+machine_replacement_cooldown-{-4.0}+{-5.0}-{0.0}-job_delivery_relaxation*{1.0}/{-4.0}<{1.0}*{3.0}-pair_expected_work_power-{-2.0}EOS,{2.0}-pair_number_of_alternative_machines-warehouse_utilization_rate<{1.0}>{13.0}+machine_replacement_cooldown-{-4.0}+{-5.0}-{0.0}-job_delivery_relaxation*{1.0}/{-4.0}<{1.0}*{3.0}-pair_expected_work_power-{-2.0}EOS
25,1.0,0.0,409600,0.0,0.05638712142535951,0.05638712142535951,0.05638712142535951,3.464980917300409e-05,0.0,0.9801483154296875,0.52935791015625,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.031655077524192166,0.031655077524192166,0.031655077524192166,3.038194287796614e-05,0.0,0.9902973175048828,0.73553466796875,operation_cooldown-{-6.0}<{1.0}/{12.0}-{-9.0}*{12.0}>{2.0}<{-13.0}/{12.0}<job_remaining_work_to_complete<{-9.0}+{-4.0}+{1.0}/{13.0}<{9.0}<{7.0}EOS,operation_cooldown-{-6.0}<{1.0}/{12.0}-{-9.0}*{12.0}>{2.0}<{-13.0}/{12.0}<job_remaining_work_to_complete<{-9.0}+{-4.0}+{1.0}/{13.0}<{9.0}<{7.0}EOS
26,1.0,0.0,425984,0.0,0.05470140930265188,0.05470140930265188,0.05470140930265188,3.121060206723314e-05,0.0,0.9811553955078125,0.54437255859375,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.031689206494775135,0.031689206494775135,0.031689206494775135,2.733028684076544e-05,0.0,0.9901847839355469,0.732421875,{-14.0}<{-7.0}>pair_number_of_alternative_machines+pair_expected_work_power+{-7.0}/{3.0}*operation_cooldown/{-14.0}/{-13.0}*{-8.0}*{-2.0}/{-12.0}*pair_number_of_alternative_machines+{-8.0}<{8.0}*job_remaining_number_of_operationsEOS,{-14.0}<{-7.0}>pair_number_of_alternative_machines+pair_expected_work_power+{-7.0}/{3.0}*operation_cooldown/{-14.0}/{-13.0}*{-8.0}*{-2.0}/{-12.0}*pair_number_of_alternative_machines+{-8.0}<{8.0}*job_remaining_number_of_operationsEOS
27,1.0,0.0,442368,0.0,0.053852985525736585,0.053852985525736585,0.053852985525736585,2.7659628642595635e-05,0.0,0.9815158843994141,0.55035400390625,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.030552900076145306,0.030552900076145306,0.030552900076145306,2.427729067733253e-05,0.0,0.9907112121582031,0.7449951171875,{7.0}<{11.0}/{13.0}/{-10.0}>{-11.0}*{-6.0}-pair_expected_work_power*{-1.0}<{-12.0}*job_earliness_penalty*pair_number_of_alternative_operations*{-2.0}<job_remaining_number_of_operations>{10.0}<{0.0}/{4.0}EOS,{7.0}<{11.0}/{13.0}/{-10.0}>{-11.0}*{-6.0}-pair_expected_work_power*{-1.0}<{-12.0}*job_earliness_penalty*pair_number_of_alternative_operations*{-2.0}<job_remaining_number_of_operations>{10.0}<{0.0}/{4.0}EOS
28,1.0,0.0,458752,0.0,0.05199306635768153,0.05199306635768153,0.05199306635768153,2.4487038224663138e-05,0.0,0.9821739196777344,0.56494140625,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.0293007157597458,0.0293007157597458,0.0293007157597458,2.1259339433754576e-05,0.0,0.9908447265625,0.748291015625,{-14.0}/operation_windup/{11.0}+{7.0}+{-4.0}*pair_number_of_alternative_machines/{-10.0}+{-8.0}-{-13.0}-{-3.0}>{11.0}*{13.0}+{0.0}+{-3.0}+{7.0}*{2.0}EOS,{-14.0}/operation_windup/{11.0}+{7.0}+{-4.0}*pair_number_of_alternative_machines/{-10.0}+{-8.0}-{-13.0}-{-3.0}>{11.0}*{13.0}+{0.0}+{-3.0}+{7.0}*{2.0}EOS
29,1.0,0.0,475136,0.0,0.05008459712553304,0.05008459712553304,0.05008459712553304,2.164504456203531e-05,0.0,0.9829921722412109,0.578369140625,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.027050531723944005,0.027050531723944005,0.027050531723944005,1.8851230620953174e-05,0.0,0.9919261932373047,0.771484375,{7.0}/{9.0}*{-8.0}*{13.0}>{11.0}+{-6.0}/{-1.0}/{6.0}-job_lateness_penalty+{-10.0}>{-6.0}*{14.0}-{-12.0}<{-14.0}>{1.0}+{-6.0}EOS,{7.0}/{9.0}*{-8.0}*{13.0}>{11.0}+{-6.0}/{-1.0}/{6.0}-job_lateness_penalty+{-10.0}>{-6.0}*{14.0}-{-12.0}<{-14.0}>{1.0}+{-6.0}EOS
30,1.0,0.0,491520,0.0,0.04715170321287587,0.04715170321287587,0.04715170321287587,1.898482748430297e-05,0.0,0.9839820861816406,0.601318359375,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.025689359215903096,0.025689359215903096,0.025689359215903096,1.622564839820484e-05,0.0,0.9923019409179688,0.78155517578125,{12.0}*job_lateness_penalty<{3.0}+{3.0}>{-6.0}<{-11.0}/{10.0}/{0.0}<job_relative_deadline+machine_current_breakdown_rate>{-3.0}>{5.0}/{4.0}<{6.0}+{-2.0}+{-15.0}EOS,{12.0}*job_lateness_penalty<{3.0}+{3.0}>{-6.0}<{-11.0}/{10.0}/{0.0}<job_relative_deadline+machine_current_breakdown_rate>{-3.0}>{5.0}/{4.0}<{6.0}+{-2.0}+{12.0}EOS
31,1.0,0.0,507904,0.0,0.04485894944809843,0.04485894944809843,0.04485894944809843,1.6729830949913094e-05,0.0,0.9849739074707031,0.61920166015625,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.024447114221402444,0.024447114221402444,0.024447114221402444,1.4636293283132318e-05,0.0,0.9929351806640625,0.7974853515625,{-6.0}>{-3.0}>{0.0}-{5.0}+{-3.0}+{-5.0}+warehouse_utilization_rate<operation_windup*{-6.0}/{2.0}+{1.0}<{-14.0}>{10.0}+{8.0}<pair_number_of_alternative_machines>{-3.0}EOS,{-6.0}>{-3.0}>{0.0}-{5.0}+{-3.0}+{-5.0}+warehouse_utilization_rate<operation_windup*{-6.0}/{2.0}+{1.0}<{-14.0}>{10.0}+{8.0}<pair_number_of_alternative_machines>{-3.0}EOS
32,1.0,0.0,524288,0.0,0.04305399829900125,0.04305399829900125,0.04305399829900125,1.4734038753516643e-05,0.0,0.9858875274658203,0.635498046875,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.022843835289677372,0.022843835289677372,0.022843835289677372,1.2663947607904902e-05,0.0,0.9934177398681641,0.81268310546875,{-12.0}<job_relative_deadline>{-12.0}/{-10.0}/{7.0}>{4.0}/warehouse_utilization_rate>{-9.0}/{14.0}>{-10.0}+{-11.0}<{10.0}>job_time_alive-{14.0}>{-14.0}/machine_cooldownEOS,{-12.0}<job_relative_deadline>{-12.0}/{-10.0}/{7.0}>{4.0}/warehouse_utilization_rate>{-9.0}/{14.0}>{-10.0}+{-11.0}<{10.0}>job_time_alive-{14.0}>{-14.0}/machine_cooldownEOS
