Epoch,Loss_Weight_L1,Loss_Weight_SmoothL1,Loss_Weight_L2,Train_Loss,Train_L1_Loss,Train_SmoothL1_Loss,Train_L2_Loss,Train_LR,Val_Loss,Val_L1_Loss,Val_SmoothL1_Loss,Val_L2_Loss
1,tensor(0.),tensor(1.),tensor(0.),215.07977145763454,252.42867737802965,215.07977145763454,291251.481725533,0.001,158.20729297017817,192.94523039005074,158.20729297017817,182172.26467609874
