Epoch,Loss_Weight_L1,Loss_Weight_SmoothL1,Loss_Weight_L2,Train_Loss,Train_L1_Loss,Train_SmoothL1_Loss,Train_L2_Loss,Train_LR,Val_Loss,Val_L1_Loss,Val_SmoothL1_Loss,Val_L2_Loss,L2_Contribution_Individual,L2_Contribution_Seed_Embedding
98,0.0,1.0,0.0,2.296964607643956,9.809487154790423,2.296964607643956,300.9415573510598,1.7782794100389227e-07,12.523379262038103,23.857535595030296,12.523379262038103,1966.9804809249918,1.0,0.0
99,0.0,1.0,0.0,2.248143219885238,9.699035071325428,2.248143219885238,293.68654838321714,1.7782794100389227e-07,12.401898867189102,23.808574511310248,12.401898867189102,1949.3713889134524,1.0,0.0
100,0.0,1.0,0.0,2.2706882479231503,9.777654445077491,2.2706882479231503,294.0371894385871,1e-07,12.438225483331154,23.74593290444121,12.438225483331154,1956.8833584522638,1.0,0.0
101,0.0,1.0,0.0,2.2790232802939228,9.781790457059705,2.2790232802939228,298.69642907991187,1e-07,12.421820664343246,23.868326124556734,12.421820664343246,1950.9830636252257,1.0,0.0
102,0.0,1.0,0.0,2.2693501754304557,9.780325291663642,2.2693501754304557,295.06817216447644,1e-07,12.356541701189176,23.52139431910878,12.356541701189176,1950.3679882460067,1.0,0.0
103,0.0,1.0,0.0,2.265376593340726,9.787500398678416,2.265376593340726,294.3379429794672,1e-07,12.458500330842385,23.79124242176847,12.458500330842385,1958.120905277923,1.0,0.0
104,0.0,1.0,0.0,2.28088575437313,9.78744191635312,2.28088575437313,295.9277035971013,1e-07,12.531499074200006,24.15551414890239,12.531499074200006,1959.490216432907,1.0,0.0
105,0.0,1.0,0.0,2.289794990044879,9.799975846696087,2.289794990044879,298.4700332601552,1e-07,12.25897231627637,23.519567734926078,12.25897231627637,1934.380965505685,1.0,0.0
106,0.0,1.0,0.0,2.3005033163964903,9.827038200508579,2.3005033163964903,299.01543319381756,5.6234132519034905e-08,12.389455284659318,23.629203803895965,12.389455284659318,1956.5686420430661,1.0,0.0
107,0.0,1.0,0.0,2.256198116957046,9.748844986512593,2.256198116957046,295.5099828549883,5.6234132519034905e-08,12.243992566436606,23.37483820827614,12.243992566436606,1942.7441738659315,1.0,0.0
108,0.0,1.0,0.0,2.2734010723319265,9.76845993050753,2.2734010723319265,297.70725258254004,5.6234132519034905e-08,12.10046849663802,23.160397617209927,12.10046849663802,1919.9773797463245,1.0,0.0
109,0.0,1.0,0.0,2.2702263102443827,9.750130577350227,2.2702263102443827,295.05952661369105,5.6234132519034905e-08,12.392419326962449,23.701053764563532,12.392419326962449,1950.4263358529158,1.0,0.0
110,0.0,1.0,0.0,2.2827980616899928,9.801572735854021,2.2827980616899928,295.9770863775819,5.6234132519034905e-08,12.289415668627722,23.43073066200797,12.289415668627722,1946.5775569405143,1.0,0.0
111,0.0,1.0,0.0,2.275293714144411,9.779531818362358,2.275293714144411,297.47252483818477,5.6234132519034905e-08,12.496151181969429,23.793449409364715,12.496151181969429,1963.6733432078925,1.0,0.0
112,0.0,1.0,0.0,2.298129143051588,9.81627232853196,2.298129143051588,298.30057808483053,3.162277660168379e-08,12.552469684695946,24.06833381352462,12.552469684695946,1966.8329462166532,1.0,0.0
113,0.0,1.0,0.0,2.265391607570836,9.748607099212686,2.265391607570836,296.1038227682039,3.162277660168379e-08,12.357321779246092,23.647980001654837,12.357321779246092,1947.6913294354135,1.0,0.0
114,0.0,1.0,0.0,2.2957967339851097,9.811510448380718,2.2957967339851097,299.85383958391003,3.162277660168379e-08,12.480225044911302,23.798116481210304,12.480225044911302,1962.2597194080904,1.0,0.0
115,0.0,1.0,0.0,2.2787675643999745,9.793324376028666,2.2787675643999745,297.08166434320566,3.162277660168379e-08,12.22767211383409,23.344626286524175,12.22767211383409,1940.9703994710928,1.0,0.0
116,0.0,1.0,0.0,2.2755854112973677,9.76748520933737,2.2755854112973677,298.51056238609976,3.162277660168379e-08,12.223680919236712,23.38985103196672,12.223680919236712,1938.8564387444123,1.0,0.0
117,0.0,1.0,0.0,2.2676050034877195,9.761260385588399,2.2676050034877195,294.2334623512008,3.162277660168379e-08,12.269261222498937,23.481145763647525,12.269261222498937,1944.79495287317,1.0,0.0
118,0.0,1.0,0.0,2.297058324840438,9.806065972082884,2.297058324840438,301.4127564818215,1.7782794100389228e-08,12.119775871592244,23.236595359061333,12.119775871592244,1924.7458193320929,1.0,0.0
119,0.0,1.0,0.0,2.28802004569941,9.815894343721585,2.28802004569941,294.86452890881714,1.7782794100389228e-08,12.368876659964013,23.718610175325487,12.368876659964013,1948.5674057207082,1.0,0.0
120,0.0,1.0,0.0,2.2911989442867244,9.82129647475215,2.2911989442867244,298.19625504811603,1.7782794100389228e-08,12.245452273861943,23.328298043078323,12.245452273861943,1946.7086077512406,1.0,0.0
121,0.0,1.0,0.0,2.2916519362626113,9.813073820955172,2.2916519362626113,298.3784227621524,1.7782794100389228e-08,12.472277711382688,23.83254103272606,12.472277711382688,1958.8195511625195,1.0,0.0
122,0.0,1.0,0.0,2.2800453453473843,9.790838075747953,2.2800453453473843,298.0939273183427,1.7782794100389228e-08,12.31557368481253,23.562334671421002,12.31557368481253,1946.0920764192197,1.0,0.0
123,0.0,1.0,0.0,2.3065981021703386,9.84727228063298,2.3065981021703386,299.73279901940055,1.7782794100389228e-08,12.525228987215698,24.064397729287936,12.525228987215698,1964.5615795866397,1.0,0.0
124,0.0,1.0,0.0,2.2863400989942977,9.813847409145726,2.2863400989942977,298.64135340693116,1.7782794100389228e-08,12.164140089290349,23.257122355183277,12.164140089290349,1936.3192173915272,1.0,0.0
125,0.0,1.0,0.0,2.2822349020267723,9.793890669902792,2.2822349020267723,298.6091682153737,1.7782794100389228e-08,12.366574505182701,23.53366723398524,12.366574505182701,1958.7854671928826,1.0,0.0
126,0.0,1.0,0.0,2.290919607158095,9.813187172093729,2.290919607158095,298.6498993200267,1.7782794100389228e-08,12.203998252162783,23.27976108410853,12.203998252162783,1938.0667131078526,1.0,0.0
127,0.0,1.0,0.0,2.2855688850554268,9.806252327490979,2.2855688850554268,298.4356218222871,1.7782794100389228e-08,12.584563127652867,24.081270488228384,12.584563127652867,1969.6962736034643,1.0,0.0
128,0.0,1.0,0.0,2.264928914939012,9.754416882209577,2.264928914939012,294.1929267222487,1.7782794100389228e-08,12.452549751036436,23.797268421944047,12.452549751036436,1957.6905502359384,1.0,0.0
129,0.0,1.0,0.0,2.288910986400965,9.79702666863369,2.288910986400965,301.338121123827,1.7782794100389228e-08,12.37089448713568,23.77417438987672,12.37089448713568,1951.0380341937848,1.0,0.0
130,0.0,1.0,0.0,2.2761865821019245,9.812347848897218,2.2761865821019245,296.1094410988915,1.7782794100389228e-08,12.472038579425162,23.88660275717107,12.472038579425162,1958.0145103474615,1.0,0.0
131,0.0,1.0,0.0,2.2600441338430866,9.741771322848603,2.2600441338430866,294.65783513186796,1.7782794100389228e-08,12.24897555854377,23.3801080022897,12.24897555854377,1938.5027222320477,1.0,0.0
132,0.0,1.0,0.0,2.2852661944045796,9.78828159123268,2.2852661944045796,298.5206232146015,1.7782794100389228e-08,12.16937174884666,23.254965974902856,12.16937174884666,1931.6805954980725,1.0,0.0
133,0.0,1.0,0.0,2.2929129850050907,9.866097986541709,2.2929129850050907,297.41853981819054,1.7782794100389228e-08,12.40753155555625,23.720832156384084,12.40753155555625,1947.8408606822097,1.0,0.0
134,0.0,1.0,0.0,2.2834865577577608,9.774080906327315,2.2834865577577608,298.07213169508407,1.7782794100389228e-08,12.576886602586962,24.00619389691691,12.576886602586962,1970.76355316883,1.0,0.0
135,0.0,1.0,0.0,2.287658820979864,9.842360965536022,2.287658820979864,298.1550437772055,1.7782794100389228e-08,12.29515825106403,23.534852320753682,12.29515825106403,1944.0956549857233,1.0,0.0
136,0.0,1.0,0.0,2.2750465907449797,9.751443061928736,2.2750465907449797,298.74446020852236,1.7782794100389228e-08,12.170204486746801,23.418702646190415,12.170204486746801,1923.8318207507998,1.0,0.0
137,0.0,1.0,0.0,2.260012449515773,9.743843918084472,2.260012449515773,296.1627927314578,1.7782794100389228e-08,12.352201625743875,23.65041063714215,12.352201625743875,1947.9487366363446,1.0,0.0
138,0.0,1.0,0.0,2.2699751529324397,9.767619437120093,2.2699751529324397,297.07815646874934,1.7782794100389228e-08,12.04393704607105,23.066736589266558,12.04393704607105,1917.0822269309538,1.0,0.0
139,0.0,1.0,0.0,2.2830593909022063,9.806296680230169,2.2830593909022063,295.2414146183044,1.7782794100389228e-08,12.226478241247142,23.382184138761104,12.226478241247142,1937.0590688950747,1.0,0.0
